user_id,signup_timestamp,acquisition_channel,country,device_type,user_intent_level,career_stage,marketing_consent,language,timezone,initial_plan_type
0d7a1a6b-f8e4-58c7-9c89-8daccd9f2551,2026-05-02 09:29:10+00:00,campus_event,IN,tablet,medium,early_career,True,en,Asia/Kolkata,free
af5a1f73-09e4-5e4e-80b6-7d9e1008c22d,2026-03-22 12:29:31+00:00,campus_event,IN,desktop,medium,student,True,en,Asia/Kolkata,free
6fe221ab-b61d-52ca-8019-125cd1385890,2026-04-29 19:05:38+00:00,organic_search,GB,tablet,high,student,False,en,Europe/London,free
bd7939ac-3597-5aba-8e94-444b75babfbc,2026-04-11 04:01:51+00:00,referral,US,desktop,high,new_graduate,True,en,America/New_York,free
f78380cc-6cb0-5402-aa6b-d372d98cd353,2026-04-10 04:29:14+00:00,organic_search,US,mobile,high,student,True,en,America/New_York,free
6d99f035-75cd-5708-a6b0-ffe3ae32079a,2026-04-04 09:08:14+00:00,organic_search,CN,desktop,medium,early_career,True,zh,Asia/Shanghai,free
2872ff54-0232-5db9-83df-cead22a5dd54,2026-04-29 12:35:40+00:00,organic_search,DE,mobile,medium,new_graduate,False,de,Europe/Berlin,free
e59e811d-c171-5392-81f2-eb263548aa68,2026-03-06 23:57:05+00:00,organic_search,FR,desktop,medium,student,True,fr,Europe/Paris,free
02f0e282-1060-5737-b165-f45c1e1f46a9,2026-03-10 09:36:13+00:00,referral,CN,desktop,low,new_graduate,True,zh,Asia/Shanghai,free
c7572dc9-e725-5d47-8307-f988bfe6ae76,2026-04-02 05:07:48+00:00,social_ads,US,desktop,high,student,True,en,America/New_York,free
24d48097-3471-5f88-be71-85562e4cfcff,2026-03-31 05:15:40+00:00,organic_search,US,desktop,high,new_graduate,False,en,America/New_York,free
3859cfb7-3dbc-5d0d-b681-bba28876698a,2026-04-10 15:30:29+00:00,social_ads,IN,mobile,medium,new_graduate,False,en,Asia/Kolkata,free
4c4c9cb8-8400-5f48-b9ed-6277e6b938f3,2026-04-23 21:47:32+00:00,social_ads,US,desktop,high,early_career,True,en,America/New_York,free
6c1794b6-3e10-5cfd-aa8e-b3878f0563c7,2026-04-13 12:58:28+00:00,organic_search,CN,desktop,medium,new_graduate,True,zh,Asia/Shanghai,free
269e3dba-eec4-5c9d-844d-019e905cb8d4,2026-03-21 18:20:24+00:00,organic_search,GB,desktop,high,early_career,True,en,Europe/London,free
fd0fcb60-4b54-58bd-bb08-4fc4d2e3b8d0,2026-03-26 13:59:40+00:00,campus_event,CN,desktop,medium,student,True,zh,Asia/Shanghai,free
fdb0aac5-17e7-5506-a56a-6346fd346ea2,2026-04-24 21:51:23+00:00,organic_search,CN,desktop,medium,early_career,True,zh,Asia/Shanghai,free
b4cd7a18-36df-52de-97a1-f8a1842814e3,2026-03-17 21:37:49+00:00,campus_event,US,desktop,medium,student,True,en,America/New_York,free
3f9ff397-1453-5e9d-b218-8eeacac26aae,2026-04-07 18:55:10+00:00,organic_search,US,mobile,medium,early_career,True,en,America/New_York,free
62521500-7746-59d7-9db6-02cf50b6566c,2026-04-10 04:14:18+00:00,campus_event,IN,mobile,high,new_graduate,True,en,Asia/Kolkata,free
7f216151-8c71-5adb-9c37-79c5594d8bb6,2026-04-24 18:26:24+00:00,referral,CN,mobile,medium,student,True,zh,Asia/Shanghai,free
af5321a0-0550-5d6e-9105-4d93c848ec69,2026-04-22 06:58:14+00:00,organic_search,US,desktop,high,student,False,en,America/New_York,free
75bd9a51-1135-57f8-a2dd-83c1a0b151bb,2026-04-05 01:30:33+00:00,organic_search,US,tablet,low,early_career,True,en,America/New_York,free
8089f993-3e2e-5622-98b4-04009e9bc583,2026-03-25 07:58:34+00:00,content_marketing,US,mobile,low,early_career,False,en,America/New_York,free
4047f002-6f96-57d6-b264-c544e827f2a4,2026-03-29 09:14:57+00:00,social_ads,IN,mobile,medium,new_graduate,False,en,Asia/Kolkata,free
ab14c598-8368-581a-b28d-d147bc85398e,2026-04-01 09:35:35+00:00,campus_event,IN,desktop,high,student,True,en,Asia/Kolkata,free
039cd8a8-6989-5f50-a371-d4f5915df8fa,2026-03-19 02:58:37+00:00,organic_search,CN,desktop,high,new_graduate,True,zh,Asia/Shanghai,free
5c708d7d-c9df-544f-9de1-60de73973b99,2026-04-16 03:40:27+00:00,organic_search,CN,mobile,low,student,True,zh,Asia/Shanghai,free
841987bd-78bc-5eeb-a301-1ffc673d8c2e,2026-03-18 09:04:33+00:00,social_ads,US,desktop,low,new_graduate,True,en,America/New_York,free
99d5b1d7-1c5a-5753-ae1e-df1d54d11bba,2026-04-17 18:12:32+00:00,referral,CN,mobile,medium,student,True,zh,Asia/Shanghai,free
0bbfb3ff-86a6-5c53-89d2-4e517216a119,2026-04-24 20:28:06+00:00,organic_search,US,desktop,high,early_career,True,en,America/New_York,free
d2f8060a-3143-58b2-b610-c6dc891c0492,2026-05-09 08:48:15+00:00,campus_event,CA,desktop,high,new_graduate,True,en,America/Toronto,free
c73ee9ed-1714-5540-bbf2-9298dab9e764,2026-03-12 04:54:54+00:00,campus_event,US,desktop,high,student,False,en,America/New_York,free
0700d979-4fb3-5928-ad55-456d4200d569,2026-04-25 10:06:53+00:00,organic_search,CN,desktop,medium,new_graduate,True,zh,Asia/Shanghai,free
1e7e5f34-6ed7-5fd2-a0f2-80d9013a418f,2026-03-09 22:23:11+00:00,organic_search,US,desktop,high,student,True,en,America/New_York,free
7564e87a-9104-5ab4-8aef-6267159bf46f,2026-03-27 06:28:54+00:00,organic_search,GB,desktop,low,student,True,en,Europe/London,free
ceee5215-2639-51de-a6ac-31afad0be9a7,2026-03-16 03:56:17+00:00,social_ads,US,mobile,high,student,False,en,America/New_York,free
7aa17d6d-9995-5025-abf4-86360f3930df,2026-03-15 04:44:32+00:00,campus_event,CA,desktop,medium,student,False,en,America/Toronto,free
f1bd46ba-da19-5bc8-af91-8863cf79a39d,2026-03-16 02:22:24+00:00,social_ads,US,mobile,medium,student,True,en,America/New_York,free
cba6e1d7-74de-5628-b98f-f09a1b8cf8d6,2026-03-07 00:45:40+00:00,organic_search,GB,tablet,medium,new_graduate,False,en,Europe/London,free
f6900d13-ffda-5072-8325-212790b076cd,2026-04-29 19:03:57+00:00,campus_event,IN,tablet,high,new_graduate,True,en,Asia/Kolkata,free
40e02744-edd7-5d92-a1bf-1da794e71062,2026-03-08 05:13:42+00:00,social_ads,US,mobile,low,new_graduate,True,en,America/New_York,free
bb98cec8-0b22-5232-9316-377059adcd70,2026-03-31 11:55:36+00:00,social_ads,US,desktop,low,early_career,False,en,America/New_York,free
244c6f4e-3b22-5ad1-be2f-f5ddb7e4f43c,2026-04-21 05:48:46+00:00,social_ads,CN,mobile,medium,early_career,True,zh,Asia/Shanghai,free
b8fba787-5586-5f54-8985-b2b48d4d0bc2,2026-05-11 08:04:58+00:00,organic_search,GB,tablet,high,student,True,en,Europe/London,free
70d075fc-0715-54db-b08e-412efa2a2166,2026-05-01 21:44:09+00:00,campus_event,DE,mobile,medium,new_graduate,True,de,Europe/Berlin,free
b5b80785-4b67-5c6b-8d8f-3ea089057c70,2026-03-13 11:13:17+00:00,social_ads,US,desktop,low,early_career,True,en,America/New_York,free
810d266c-a97f-59dc-97d3-7f7eab793ccd,2026-05-11 03:41:42+00:00,social_ads,CN,mobile,medium,student,True,zh,Asia/Shanghai,free
55eabec7-e19c-564e-9d4a-2f70ac89f841,2026-04-18 02:15:42+00:00,organic_search,US,desktop,low,student,True,en,America/New_York,free
af4e9ca1-d83c-5490-a9d9-b5f80098dea6,2026-03-16 09:21:52+00:00,social_ads,US,mobile,medium,early_career,True,en,America/New_York,free
d62d9632-c801-5f5c-acbe-98b498ab038e,2026-04-03 23:05:44+00:00,campus_event,IN,desktop,low,early_career,True,en,Asia/Kolkata,free
3958f012-16f7-5bac-9d46-06653a7f389c,2026-05-06 08:00:45+00:00,organic_search,US,desktop,medium,early_career,True,en,America/New_York,free
370c73c4-27ec-5b5e-86d8-924acfded000,2026-03-31 02:40:20+00:00,referral,US,mobile,medium,early_career,True,en,America/New_York,free
0a15debd-5b47-5a87-aaca-25c4f6db1319,2026-03-16 16:06:14+00:00,referral,DE,mobile,low,student,False,de,Europe/Berlin,free
730e34e9-8e22-5518-acf0-17ea64e93638,2026-05-03 09:08:20+00:00,organic_search,IN,mobile,medium,new_graduate,True,en,Asia/Kolkata,free
cf877577-3c20-5a48-9fb2-cbfb953ddcab,2026-05-08 18:07:38+00:00,campus_event,GB,mobile,medium,early_career,True,en,Europe/London,free
265beac6-b86c-560d-8c2b-fb78432f364f,2026-05-10 07:35:10+00:00,social_ads,US,tablet,low,student,False,en,America/New_York,free
ed5da336-e8b5-527d-b517-9ad638f64b76,2026-05-08 22:39:20+00:00,content_marketing,CA,mobile,low,student,False,en,America/Toronto,free
7d995090-bd28-5b20-84a2-43661569fb7a,2026-05-03 05:27:14+00:00,organic_search,CN,tablet,medium,student,True,zh,Asia/Shanghai,free
d7588e2c-c072-57bd-a696-f86e0047cdd9,2026-04-04 08:38:03+00:00,organic_search,CN,desktop,high,new_graduate,False,zh,Asia/Shanghai,free
b3c80bb0-f646-5413-8ae4-05e99e0dd1c3,2026-03-17 06:26:58+00:00,social_ads,US,desktop,high,new_graduate,True,en,America/New_York,free
9cb0a06d-50f5-514e-b815-16ba22953cb1,2026-04-15 14:00:39+00:00,organic_search,DE,mobile,medium,early_career,True,de,Europe/Berlin,free
d31682f8-4c60-5816-876e-cc0c9d24b5aa,2026-03-19 05:38:27+00:00,campus_event,CN,desktop,medium,student,True,zh,Asia/Shanghai,free
2bad7471-c0d4-545e-81de-ffdafee3be07,2026-04-05 15:32:42+00:00,social_ads,GB,tablet,high,new_graduate,True,en,Europe/London,free
6a328d2d-e8df-528b-9e6f-7c47a6ec70a4,2026-04-18 06:27:29+00:00,organic_search,IN,desktop,medium,student,True,en,Asia/Kolkata,free
8a18ea3c-c0d9-5dbd-a07b-750ab2144219,2026-05-08 07:32:09+00:00,social_ads,GB,desktop,medium,early_career,False,en,Europe/London,free
f37d0acf-4584-5002-8471-cd7f2c7ae9b2,2026-03-23 22:43:19+00:00,referral,IN,desktop,low,new_graduate,True,en,Asia/Kolkata,free
874797f6-9a19-593c-bdd7-c1b5fdb8348f,2026-03-21 09:10:08+00:00,campus_event,CA,mobile,low,new_graduate,False,en,America/Toronto,free
c99f5a38-6624-5d2d-8028-480cb44019b5,2026-04-23 16:42:16+00:00,social_ads,US,mobile,medium,student,True,en,America/New_York,free
a3f85ce6-9705-5670-afda-daa394145961,2026-03-04 10:41:50+00:00,organic_search,US,desktop,medium,student,True,en,America/New_York,free
1afed565-d693-53c1-94a0-d07fb648160d,2026-04-12 01:59:32+00:00,organic_search,IN,desktop,high,student,True,en,Asia/Kolkata,free
5af6a6e3-0e15-5b58-87ac-9998f8c33541,2026-04-24 11:14:12+00:00,referral,CN,desktop,low,early_career,True,zh,Asia/Shanghai,free
9f8303a8-adeb-58a5-912a-4241bd293c92,2026-04-11 00:18:16+00:00,campus_event,CN,desktop,medium,student,True,zh,Asia/Shanghai,free
8e9baa69-d08e-5e4f-b3b2-595eb3d015a8,2026-03-30 11:49:45+00:00,social_ads,IN,mobile,high,early_career,True,en,Asia/Kolkata,free
c455f03d-4e4a-556b-aab9-47ee53aabdef,2026-04-30 04:04:24+00:00,referral,CN,mobile,medium,student,False,zh,Asia/Shanghai,free
14e9cdc9-b616-5f4c-954d-8697c13175ae,2026-03-29 14:25:58+00:00,organic_search,GB,desktop,low,new_graduate,True,en,Europe/London,free
c72e0e56-2136-5d64-9075-bc8d9c2516ad,2026-04-22 00:38:31+00:00,campus_event,US,desktop,high,student,True,en,America/New_York,free
fc3ec3ad-cb5b-5df4-833b-79555235d9ed,2026-04-05 00:37:06+00:00,organic_search,DE,mobile,medium,student,True,de,Europe/Berlin,free
6cc0da1e-671a-5b06-9c4c-1fe42b8a9188,2026-03-05 20:00:45+00:00,organic_search,US,desktop,low,new_graduate,True,en,America/New_York,free
5f9e5085-115d-554f-b99e-385a40d338c7,2026-04-09 14:32:06+00:00,social_ads,IN,desktop,medium,student,True,en,Asia/Kolkata,free
43a284ba-7432-5764-8833-a3ffba34d840,2026-03-07 09:54:14+00:00,social_ads,DE,mobile,low,student,True,de,Europe/Berlin,free
30e03f51-1da4-5344-890e-f172a490ed29,2026-05-07 05:40:00+00:00,content_marketing,US,desktop,high,new_graduate,True,en,America/New_York,free
5ac7643b-221f-5974-a68d-7aab4b19d2c8,2026-04-14 12:10:49+00:00,organic_search,US,desktop,low,student,True,en,America/New_York,free
fa92292d-09b6-520d-a446-98d86fd192be,2026-03-29 16:05:06+00:00,referral,US,desktop,high,new_graduate,True,en,America/New_York,free
b043c489-da2d-5f55-b045-38f603862113,2026-04-06 13:08:01+00:00,campus_event,CN,mobile,low,new_graduate,True,zh,Asia/Shanghai,free
e0080499-9f2a-50bf-b0c2-c5c10d28622a,2026-04-15 17:21:41+00:00,campus_event,CN,desktop,high,student,True,zh,Asia/Shanghai,free
bfc0e569-fb5f-5369-9ee2-44e8ae9c08a2,2026-03-21 22:51:55+00:00,content_marketing,US,mobile,low,student,True,en,America/New_York,free
f669df2b-331d-5bd8-b64e-a276d438d43c,2026-03-23 21:34:47+00:00,social_ads,DE,mobile,high,student,True,de,Europe/Berlin,free
a586b4c7-8f91-5028-a187-b9c9abd767b0,2026-04-01 21:17:39+00:00,social_ads,US,mobile,low,student,True,en,America/New_York,free
3ae37617-7dac-5530-b4f5-8e07c9b2fb55,2026-03-21 20:11:42+00:00,organic_search,CN,mobile,high,student,True,zh,Asia/Shanghai,free
b060aa56-a43e-56d9-8be0-c0a551a14404,2026-04-25 07:05:57+00:00,organic_search,CN,desktop,high,new_graduate,True,zh,Asia/Shanghai,free
dbff3c79-8e72-59f9-ab2d-818bfab9f1eb,2026-03-11 03:55:05+00:00,referral,US,desktop,medium,student,False,en,America/New_York,free
5454059d-e54c-58f7-8e2d-8e92c2ca691e,2026-04-30 00:52:06+00:00,social_ads,US,desktop,low,early_career,False,en,America/New_York,free
68e527c7-fcfb-5e88-a8c8-467b619a5f40,2026-03-28 01:09:40+00:00,organic_search,JP,mobile,medium,early_career,True,ja,Asia/Tokyo,free
cb10892f-10df-5f0b-a3e7-909ec50f4e5b,2026-04-11 17:23:06+00:00,organic_search,IN,mobile,medium,student,True,en,Asia/Kolkata,free
affbe8b3-1d70-530c-8148-be0464dbad15,2026-03-14 21:14:35+00:00,social_ads,US,mobile,medium,new_graduate,False,en,America/New_York,free
ae9cef20-3b6d-5296-b799-db244da5c34c,2026-03-30 14:10:17+00:00,campus_event,GB,mobile,medium,student,True,en,Europe/London,free
7d841597-c4d1-5eec-9906-07e2670511e3,2026-04-25 01:36:44+00:00,organic_search,CN,desktop,high,student,False,zh,Asia/Shanghai,free
95d458a7-dad1-5e2a-89fb-88797952c539,2026-03-22 16:16:24+00:00,campus_event,US,desktop,high,early_career,True,en,America/New_York,free
71753050-133a-5a67-90f0-bfd67fa06fc1,2026-03-13 03:02:54+00:00,campus_event,IN,desktop,medium,new_graduate,True,en,Asia/Kolkata,free
6ae0e6b5-47d1-50c7-bfa7-71d8fd19e06b,2026-04-09 00:17:48+00:00,campus_event,CN,mobile,low,student,False,zh,Asia/Shanghai,free
54698e0e-a336-519e-be12-0d516bb3dd49,2026-03-15 05:05:05+00:00,organic_search,US,desktop,low,early_career,False,en,America/New_York,free
65189e62-dc02-55d6-80a3-f14379fd0d9e,2026-03-25 17:13:30+00:00,campus_event,DE,tablet,medium,early_career,True,de,Europe/Berlin,free
ab176b9e-1a5b-51aa-9d7f-e810acbf348c,2026-04-04 01:57:46+00:00,organic_search,US,desktop,high,new_graduate,True,en,America/New_York,free
eb9abde3-b8a7-5280-9c50-99e248f1b70c,2026-04-11 22:08:28+00:00,social_ads,US,mobile,medium,new_graduate,True,en,America/New_York,free
a22820a4-5889-5ae5-9219-5b874971f6c4,2026-04-17 02:48:26+00:00,campus_event,US,desktop,low,early_career,True,en,America/New_York,free
fc3694a1-735d-5589-9ec3-f18af6ae8336,2026-04-19 16:32:09+00:00,campus_event,GB,mobile,medium,new_graduate,False,en,Europe/London,free
beb0a10a-972b-5ac8-935c-99dc9e95b71c,2026-05-01 06:08:20+00:00,organic_search,IN,desktop,medium,new_graduate,True,en,Asia/Kolkata,free
610083ed-980c-59c2-80fc-2f7f84387c5f,2026-03-08 13:25:36+00:00,referral,CA,mobile,high,early_career,True,en,America/Toronto,free
b7e7b4e3-abd9-5659-9b2c-e2eb3fe6aa7a,2026-03-29 00:00:28+00:00,organic_search,US,tablet,medium,new_graduate,True,en,America/New_York,free
e8bad04a-243f-55e6-b9aa-0578732ce5b6,2026-03-04 01:46:02+00:00,social_ads,GB,mobile,low,student,False,en,Europe/London,free
5b6396ec-9e4b-5806-9afc-d2fa83af54f8,2026-03-04 15:38:12+00:00,content_marketing,CN,desktop,medium,student,True,zh,Asia/Shanghai,free
462f9d67-3ef8-503b-904a-06f8ec410ffc,2026-03-18 15:31:50+00:00,social_ads,US,mobile,low,student,True,en,America/New_York,free
bd9c3927-dd83-5c95-85b3-7e764f67f830,2026-04-14 06:31:29+00:00,referral,US,desktop,medium,student,False,en,America/New_York,free
8842e7cf-bfbb-5536-a051-5abd4dd22ffe,2026-05-04 17:18:38+00:00,social_ads,GB,desktop,medium,student,False,en,Europe/London,free
23cf96e9-450e-5165-bd45-9414ac234ecf,2026-04-26 08:59:02+00:00,campus_event,US,mobile,low,new_graduate,True,en,America/New_York,free
19c21d65-061c-5354-9c25-a2128c99338e,2026-04-17 14:15:26+00:00,campus_event,IN,mobile,medium,early_career,True,en,Asia/Kolkata,free
5e020f2b-8322-5400-805f-a455545be650,2026-04-26 16:38:20+00:00,campus_event,CN,desktop,high,student,False,zh,Asia/Shanghai,free
cf1e1ec0-0013-58a2-80f7-dca73168f25b,2026-03-15 20:45:57+00:00,organic_search,US,mobile,high,student,True,en,America/New_York,free
10195317-3c9e-51e7-8ae7-2a68fe4e3e10,2026-04-30 22:46:00+00:00,campus_event,AU,mobile,medium,early_career,True,en,Australia/Sydney,free
0d654ad4-9d57-504f-9a35-73110823cfff,2026-05-04 10:16:36+00:00,organic_search,GB,mobile,medium,student,True,en,Europe/London,free
f009955d-a7bb-5abe-b3d7-5c75ebb0f112,2026-03-10 13:24:35+00:00,content_marketing,CN,desktop,high,early_career,False,zh,Asia/Shanghai,free
c1ac0b7f-8a1f-5c86-8b47-2c885a535cca,2026-04-05 10:14:48+00:00,organic_search,IN,mobile,medium,new_graduate,False,en,Asia/Kolkata,free
a7d678de-41d5-5f1d-9a36-32605a3c7245,2026-04-30 06:32:29+00:00,organic_search,CN,desktop,high,new_graduate,True,zh,Asia/Shanghai,free
c5711fc4-573b-521f-a18e-00eee98df265,2026-04-05 20:24:27+00:00,referral,IN,desktop,low,student,True,en,Asia/Kolkata,free
526f94a0-6c0a-505a-8bc0-29cf19db826f,2026-04-30 23:49:20+00:00,organic_search,US,desktop,low,student,True,en,America/New_York,free
bc6ce150-ccb0-5c7b-9ec0-8bef31bfe357,2026-05-07 13:15:25+00:00,social_ads,CN,tablet,low,new_graduate,True,zh,Asia/Shanghai,free
07f50eb2-d50e-5bca-9344-7a3c90ab8807,2026-04-05 18:02:38+00:00,campus_event,US,desktop,high,student,False,en,America/New_York,free
f1f2c81d-f374-5f01-b313-487414a09913,2026-03-08 02:30:34+00:00,organic_search,CN,desktop,medium,student,True,zh,Asia/Shanghai,free
f9761c6c-d964-5d05-b7f5-ac33d3afa642,2026-03-27 11:07:36+00:00,organic_search,CN,desktop,low,student,True,zh,Asia/Shanghai,free
9c039a06-200d-575b-994d-e8914c32774a,2026-03-18 20:20:05+00:00,social_ads,US,desktop,high,new_graduate,True,en,America/New_York,free
5dc162a2-5a33-5f04-a4d6-735294418563,2026-04-05 17:08:03+00:00,organic_search,JP,tablet,high,new_graduate,True,ja,Asia/Tokyo,free
0e76baff-6718-5c40-b2c9-ac64d76f50c6,2026-04-13 10:02:13+00:00,organic_search,US,mobile,low,new_graduate,True,en,America/New_York,free
7aba2ed7-a4e1-53da-8c06-cf6baee7a5df,2026-04-05 00:12:55+00:00,organic_search,US,mobile,medium,new_graduate,True,en,America/New_York,free
2fde9ff3-dfad-5dea-9cad-c17ad65f5faa,2026-03-17 11:43:31+00:00,social_ads,CN,mobile,medium,student,True,zh,Asia/Shanghai,free
b00e73a4-a849-5776-8854-34fbbb45677e,2026-03-24 18:43:44+00:00,organic_search,IN,desktop,low,early_career,True,en,Asia/Kolkata,free
01e13131-5efa-596f-b2c0-47c3eca3326a,2026-04-19 21:17:47+00:00,organic_search,US,mobile,medium,early_career,True,en,America/New_York,free
4aadc9a0-0784-50a9-928e-d087374aa890,2026-03-05 20:41:01+00:00,campus_event,CN,tablet,low,student,True,zh,Asia/Shanghai,free
a432c5ea-dfda-5a35-97ae-c76fce23dc0f,2026-03-18 18:32:11+00:00,campus_event,IN,mobile,high,new_graduate,True,en,Asia/Kolkata,free
adf2a242-8480-506f-ab42-2d327bc991ae,2026-05-04 13:43:01+00:00,organic_search,US,mobile,high,student,True,en,America/New_York,free
4af43749-0d8f-5ab2-a1c9-776212269cf8,2026-03-10 20:12:13+00:00,organic_search,JP,desktop,high,early_career,True,ja,Asia/Tokyo,free
07a1d4be-e635-5152-a3d4-5973836a63ee,2026-04-01 14:49:08+00:00,referral,US,mobile,high,student,False,en,America/New_York,free
da51dc4d-7cf7-5ceb-b5fc-5a141dace1fa,2026-03-18 06:46:01+00:00,social_ads,IN,desktop,low,student,True,en,Asia/Kolkata,free
1c27d069-606f-57ac-baad-d275183e130a,2026-03-11 05:18:05+00:00,social_ads,US,mobile,medium,early_career,True,en,America/New_York,free
bf36046a-b680-5ff9-abd5-835437c0aad9,2026-04-02 04:02:50+00:00,social_ads,IN,desktop,medium,new_graduate,True,en,Asia/Kolkata,free
fc87d3bb-d86e-58d8-bd3e-7ab6f2564ad7,2026-04-08 23:30:28+00:00,organic_search,GB,mobile,medium,student,True,en,Europe/London,free
a2e3728d-fb4b-57e9-8833-8fcd7bb1ae7f,2026-03-16 03:41:05+00:00,referral,US,tablet,medium,new_graduate,True,en,America/New_York,free
13282923-f4ba-544c-97b8-3f3701f51922,2026-03-09 08:49:35+00:00,content_marketing,US,mobile,medium,early_career,True,en,America/New_York,free
29ee88c9-e54a-5399-90ec-a9512f41d82c,2026-03-13 07:02:58+00:00,content_marketing,US,desktop,low,student,True,en,America/New_York,free
4584a6ac-f323-5b84-8bbb-8321674ef114,2026-04-17 22:57:25+00:00,organic_search,US,mobile,medium,new_graduate,True,en,America/New_York,free
b3b83223-c933-55f5-a305-43dd34396bf8,2026-05-02 08:37:35+00:00,organic_search,JP,tablet,medium,new_graduate,True,ja,Asia/Tokyo,free
581acbaa-6ee0-5572-8dbe-d7d4ca27d623,2026-03-16 10:33:42+00:00,organic_search,CN,mobile,medium,new_graduate,True,zh,Asia/Shanghai,free
d23b569d-39d1-5bac-87b1-8a2a83410baf,2026-03-26 02:34:38+00:00,organic_search,IN,tablet,medium,early_career,True,en,Asia/Kolkata,free
c436781f-f1cb-5eb8-9815-737f5466e455,2026-03-27 17:21:29+00:00,organic_search,FR,mobile,medium,new_graduate,True,fr,Europe/Paris,free
8eb583ea-151a-5423-a428-ea22572ceb46,2026-03-28 21:24:57+00:00,campus_event,GB,tablet,high,new_graduate,True,en,Europe/London,free
274ef74d-ea8a-51dd-82e3-99036aaece7d,2026-03-20 20:33:40+00:00,organic_search,GB,desktop,medium,early_career,True,en,Europe/London,free
391ef175-534c-5f40-b6be-b6fd973ca6d2,2026-03-07 19:31:39+00:00,content_marketing,US,mobile,medium,student,False,en,America/New_York,free
4eaa5a37-327e-5226-9d17-159d0d439600,2026-04-09 05:39:27+00:00,organic_search,US,mobile,medium,student,False,en,America/New_York,free
dfc495b9-f9e2-5cb6-81e7-3a45a40b25c7,2026-03-28 15:48:13+00:00,organic_search,US,tablet,medium,early_career,True,en,America/New_York,free
f06ed79c-9f64-55a4-aa34-a3c763fb131c,2026-03-27 14:46:43+00:00,referral,US,desktop,low,new_graduate,False,en,America/New_York,free
266c394b-6e6a-5e77-8c95-61a453c580f2,2026-03-22 06:31:13+00:00,campus_event,CN,desktop,medium,student,True,zh,Asia/Shanghai,free
311980cb-f503-5025-b56c-c6bd7be7e668,2026-05-07 02:59:09+00:00,social_ads,US,desktop,low,student,True,en,America/New_York,free
fe582b4c-283d-5741-bf90-881ccd07946d,2026-04-15 02:57:46+00:00,social_ads,CN,mobile,high,student,False,zh,Asia/Shanghai,free
5636349d-8f86-5caa-9150-14bab52483b9,2026-04-01 21:21:12+00:00,organic_search,CN,tablet,high,student,True,zh,Asia/Shanghai,free
0505e2ee-9521-5b8b-9911-91882ca66490,2026-03-18 04:07:33+00:00,organic_search,US,mobile,medium,student,True,en,America/New_York,free
cad215cf-6157-589e-b677-a0a4f2bf1a74,2026-04-28 06:39:37+00:00,social_ads,US,desktop,high,new_graduate,True,en,America/New_York,free
25905dac-e174-52ca-8b1b-196096161be7,2026-05-04 07:07:58+00:00,social_ads,CN,desktop,medium,student,False,zh,Asia/Shanghai,free
51782685-eafc-5ad6-8a06-ff8b60f37267,2026-03-06 05:31:10+00:00,campus_event,CN,tablet,low,new_graduate,True,zh,Asia/Shanghai,free
dee0a524-f07f-5aa7-a17a-79e20c4f6f1e,2026-05-07 03:31:39+00:00,organic_search,IN,desktop,medium,early_career,True,en,Asia/Kolkata,free
7f8d33d6-ab46-52c8-8720-ba5dc315f2e0,2026-04-21 06:14:21+00:00,campus_event,IN,desktop,high,early_career,True,en,Asia/Kolkata,free
06a2134f-3a0d-5882-a275-2dd74efca01e,2026-03-10 21:19:11+00:00,campus_event,US,desktop,low,early_career,False,en,America/New_York,free
675f02c4-ccbc-55f7-a892-1fe5ddf01246,2026-04-24 23:13:38+00:00,organic_search,US,mobile,low,student,True,en,America/New_York,free
ab3c3ae0-3faf-54a8-a61c-328cd36b01df,2026-03-11 09:51:32+00:00,organic_search,US,mobile,medium,new_graduate,True,en,America/New_York,free
98b19327-c15c-52ff-850a-a346aa241657,2026-03-07 12:13:36+00:00,social_ads,US,desktop,medium,new_graduate,True,en,America/New_York,free
c1702e56-a788-54c0-9207-4d070aebae0f,2026-03-11 22:58:49+00:00,campus_event,CN,desktop,medium,student,True,zh,Asia/Shanghai,free
e91930b8-cb81-5b31-a710-3490060e5484,2026-04-04 17:28:53+00:00,campus_event,JP,tablet,medium,early_career,True,ja,Asia/Tokyo,free
aac3bcaf-e83d-50b7-9fc1-069c2902627c,2026-04-15 18:00:23+00:00,campus_event,US,desktop,high,new_graduate,True,en,America/New_York,free
9deb9544-5ccb-5a04-b4b5-b30d5f4357ba,2026-04-01 02:31:46+00:00,social_ads,US,desktop,low,new_graduate,False,en,America/New_York,free
dc64dcba-cafa-5958-8f19-e402c0d0f448,2026-03-12 09:58:49+00:00,organic_search,IN,desktop,medium,student,True,en,Asia/Kolkata,free
54b74f22-7bb6-5e9e-a28f-a0242a3aba8f,2026-03-17 17:49:21+00:00,social_ads,CN,desktop,high,student,True,zh,Asia/Shanghai,free
8bdf826b-4284-58ce-a1b7-4678be114713,2026-05-01 19:32:41+00:00,organic_search,US,mobile,medium,early_career,False,en,America/New_York,free
13bcc524-5e88-59dd-91fe-caf9ce0f80c1,2026-05-09 10:06:17+00:00,campus_event,US,mobile,medium,student,True,en,America/New_York,free
883ddf7e-1442-57d6-9ff0-8bbbfa91102b,2026-04-25 01:04:24+00:00,organic_search,BR,desktop,low,student,True,pt,America/Sao_Paulo,free
23b5de12-63d4-53ae-8760-b90ecd533874,2026-03-11 03:15:11+00:00,organic_search,US,tablet,low,new_graduate,True,en,America/New_York,free
