experiment_id,user_id,variant_id,assignment_time,experiment_name,experiment_type,traffic_allocation,is_exposed,is_converted
exp_onboarding_v1,8231df7e-6af7-5065-8e46-e4478820e492,simplified,2026-04-09 20:02:19+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,9cc4c810-25c7-59e5-8cb7-e020510e0c08,personalized,2026-03-23 08:37:35+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,b2da69b4-b5ca-54e4-a447-d6a6ee6beab8,control,2026-03-08 15:48:37+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,77ddac2c-7cb4-55ed-99a8-57782e2f2ad4,simplified,2026-04-08 04:36:32+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,a99505c3-5a32-52cc-afc9-3b6ff3ea81dc,personalized,2026-03-07 15:26:53+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,25377b18-007c-5bdd-a779-db532940bf5b,simplified,2026-03-19 15:24:29+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,a21a7d4d-ee09-5646-bcc1-9d0e633c9c6f,control,2026-03-04 00:51:31+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,93675cc8-10c7-5cd2-83db-df203e03d2dc,simplified,2026-03-09 23:46:34+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,6bf31d39-3fd3-53da-aef1-faa240bd26ac,control,2026-04-03 02:32:24+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,3cf600a7-3a1d-53d5-8053-f412a4f1f048,simplified,2026-05-01 16:46:53+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,817cd82d-bba6-5e8a-8563-4fee4f066a6b,personalized,2026-04-26 10:46:36+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,c9d27918-8e02-5687-becb-3fbb19d3a9bd,control,2026-03-10 19:39:47+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,d8a774fe-fee1-57ab-8348-036f6e493f25,control,2026-03-06 09:41:31+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,94835709-e651-5b59-bc94-34e159953c5b,simplified,2026-03-27 07:52:20+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,e6dff44b-7ac7-5d8c-925c-8b85702bcdfe,control,2026-04-18 00:08:17+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,a6eb2403-cf62-5776-a172-1f24a3e04935,personalized,2026-04-24 12:35:19+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,046f4223-77bc-5216-8b20-e3c3ddbedda4,control,2026-04-29 19:05:54+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,5a38ff52-22a9-57dd-beb8-763efa76673c,personalized,2026-03-27 14:41:26+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,eb75a11c-36d6-51db-a76a-e0574cb2cc1b,simplified,2026-03-15 14:12:32+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,8b003993-55fb-53e4-9565-d42c5c90ab0d,personalized,2026-03-05 19:37:54+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,b1abd753-cae7-5d7d-8262-36d36e767f5b,control,2026-03-14 03:12:21+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,2b652e94-017c-5560-9c59-b3c80346479c,personalized,2026-03-08 11:54:26+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,0d7a1a6b-f8e4-58c7-9c89-8daccd9f2551,control,2026-05-02 09:29:10+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,af5a1f73-09e4-5e4e-80b6-7d9e1008c22d,personalized,2026-03-22 12:29:31+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,6fe221ab-b61d-52ca-8019-125cd1385890,simplified,2026-04-29 19:05:38+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,bd7939ac-3597-5aba-8e94-444b75babfbc,simplified,2026-04-11 04:01:51+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,f78380cc-6cb0-5402-aa6b-d372d98cd353,control,2026-04-10 04:29:14+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,6d99f035-75cd-5708-a6b0-ffe3ae32079a,control,2026-04-04 09:08:14+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,2872ff54-0232-5db9-83df-cead22a5dd54,control,2026-04-29 12:35:40+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,e59e811d-c171-5392-81f2-eb263548aa68,personalized,2026-03-06 23:57:05+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,02f0e282-1060-5737-b165-f45c1e1f46a9,personalized,2026-03-10 09:36:13+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,c7572dc9-e725-5d47-8307-f988bfe6ae76,simplified,2026-04-02 05:07:48+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,24d48097-3471-5f88-be71-85562e4cfcff,control,2026-03-31 05:15:40+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,3859cfb7-3dbc-5d0d-b681-bba28876698a,personalized,2026-04-10 15:30:29+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,4c4c9cb8-8400-5f48-b9ed-6277e6b938f3,simplified,2026-04-23 21:47:32+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,6c1794b6-3e10-5cfd-aa8e-b3878f0563c7,control,2026-04-13 12:58:28+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,269e3dba-eec4-5c9d-844d-019e905cb8d4,simplified,2026-03-21 18:20:24+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,fd0fcb60-4b54-58bd-bb08-4fc4d2e3b8d0,personalized,2026-03-26 13:59:40+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,fdb0aac5-17e7-5506-a56a-6346fd346ea2,personalized,2026-04-24 21:51:23+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,b4cd7a18-36df-52de-97a1-f8a1842814e3,control,2026-03-17 21:37:49+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,3f9ff397-1453-5e9d-b218-8eeacac26aae,control,2026-04-07 18:55:10+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,62521500-7746-59d7-9db6-02cf50b6566c,control,2026-04-10 04:14:18+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,7f216151-8c71-5adb-9c37-79c5594d8bb6,simplified,2026-04-24 18:26:24+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,af5321a0-0550-5d6e-9105-4d93c848ec69,simplified,2026-04-22 06:58:14+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,75bd9a51-1135-57f8-a2dd-83c1a0b151bb,control,2026-04-05 01:30:33+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,8089f993-3e2e-5622-98b4-04009e9bc583,personalized,2026-03-25 07:58:34+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,4047f002-6f96-57d6-b264-c544e827f2a4,control,2026-03-29 09:14:57+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,ab14c598-8368-581a-b28d-d147bc85398e,simplified,2026-04-01 09:35:35+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,039cd8a8-6989-5f50-a371-d4f5915df8fa,control,2026-03-19 02:58:37+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,5c708d7d-c9df-544f-9de1-60de73973b99,control,2026-04-16 03:40:27+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,841987bd-78bc-5eeb-a301-1ffc673d8c2e,personalized,2026-03-18 09:04:33+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,99d5b1d7-1c5a-5753-ae1e-df1d54d11bba,personalized,2026-04-17 18:12:32+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,0bbfb3ff-86a6-5c53-89d2-4e517216a119,control,2026-04-24 20:28:06+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,d2f8060a-3143-58b2-b610-c6dc891c0492,control,2026-05-09 08:48:15+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,c73ee9ed-1714-5540-bbf2-9298dab9e764,simplified,2026-03-12 04:54:54+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,0700d979-4fb3-5928-ad55-456d4200d569,personalized,2026-04-25 10:06:53+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,1e7e5f34-6ed7-5fd2-a0f2-80d9013a418f,control,2026-03-09 22:23:11+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,7564e87a-9104-5ab4-8aef-6267159bf46f,personalized,2026-03-27 06:28:54+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,ceee5215-2639-51de-a6ac-31afad0be9a7,simplified,2026-03-16 03:56:17+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,7aa17d6d-9995-5025-abf4-86360f3930df,control,2026-03-15 04:44:32+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,f1bd46ba-da19-5bc8-af91-8863cf79a39d,simplified,2026-03-16 02:22:24+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,cba6e1d7-74de-5628-b98f-f09a1b8cf8d6,control,2026-03-07 00:45:40+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,f6900d13-ffda-5072-8325-212790b076cd,control,2026-04-29 19:03:57+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,40e02744-edd7-5d92-a1bf-1da794e71062,control,2026-03-08 05:13:42+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,bb98cec8-0b22-5232-9316-377059adcd70,personalized,2026-03-31 11:55:36+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,244c6f4e-3b22-5ad1-be2f-f5ddb7e4f43c,control,2026-04-21 05:48:46+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,b8fba787-5586-5f54-8985-b2b48d4d0bc2,control,2026-05-11 08:04:58+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,70d075fc-0715-54db-b08e-412efa2a2166,personalized,2026-05-01 21:44:09+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,b5b80785-4b67-5c6b-8d8f-3ea089057c70,personalized,2026-03-13 11:13:17+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,810d266c-a97f-59dc-97d3-7f7eab793ccd,control,2026-05-11 03:41:42+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,55eabec7-e19c-564e-9d4a-2f70ac89f841,personalized,2026-04-18 02:15:42+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,af4e9ca1-d83c-5490-a9d9-b5f80098dea6,simplified,2026-03-16 09:21:52+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,d62d9632-c801-5f5c-acbe-98b498ab038e,control,2026-04-03 23:05:44+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,3958f012-16f7-5bac-9d46-06653a7f389c,personalized,2026-05-06 08:00:45+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,370c73c4-27ec-5b5e-86d8-924acfded000,personalized,2026-03-31 02:40:20+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,0a15debd-5b47-5a87-aaca-25c4f6db1319,personalized,2026-03-16 16:06:14+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,730e34e9-8e22-5518-acf0-17ea64e93638,personalized,2026-05-03 09:08:20+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,cf877577-3c20-5a48-9fb2-cbfb953ddcab,control,2026-05-08 18:07:38+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,265beac6-b86c-560d-8c2b-fb78432f364f,control,2026-05-10 07:35:10+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,ed5da336-e8b5-527d-b517-9ad638f64b76,personalized,2026-05-08 22:39:20+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,7d995090-bd28-5b20-84a2-43661569fb7a,control,2026-05-03 05:27:14+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,d7588e2c-c072-57bd-a696-f86e0047cdd9,simplified,2026-04-04 08:38:03+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,b3c80bb0-f646-5413-8ae4-05e99e0dd1c3,control,2026-03-17 06:26:58+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,9cb0a06d-50f5-514e-b815-16ba22953cb1,control,2026-04-15 14:00:39+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,d31682f8-4c60-5816-876e-cc0c9d24b5aa,personalized,2026-03-19 05:38:27+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,2bad7471-c0d4-545e-81de-ffdafee3be07,personalized,2026-04-05 15:32:42+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,6a328d2d-e8df-528b-9e6f-7c47a6ec70a4,simplified,2026-04-18 06:27:29+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,8a18ea3c-c0d9-5dbd-a07b-750ab2144219,control,2026-05-08 07:32:09+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,f37d0acf-4584-5002-8471-cd7f2c7ae9b2,simplified,2026-03-23 22:43:19+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,874797f6-9a19-593c-bdd7-c1b5fdb8348f,personalized,2026-03-21 09:10:08+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,c99f5a38-6624-5d2d-8028-480cb44019b5,simplified,2026-04-23 16:42:16+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,a3f85ce6-9705-5670-afda-daa394145961,simplified,2026-03-04 10:41:50+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,1afed565-d693-53c1-94a0-d07fb648160d,control,2026-04-12 01:59:32+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,5af6a6e3-0e15-5b58-87ac-9998f8c33541,personalized,2026-04-24 11:14:12+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,9f8303a8-adeb-58a5-912a-4241bd293c92,personalized,2026-04-11 00:18:16+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,8e9baa69-d08e-5e4f-b3b2-595eb3d015a8,simplified,2026-03-30 11:49:45+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,c455f03d-4e4a-556b-aab9-47ee53aabdef,personalized,2026-04-30 04:04:24+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,14e9cdc9-b616-5f4c-954d-8697c13175ae,personalized,2026-03-29 14:25:58+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,c72e0e56-2136-5d64-9075-bc8d9c2516ad,control,2026-04-22 00:38:31+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,fc3ec3ad-cb5b-5df4-833b-79555235d9ed,control,2026-04-05 00:37:06+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,6cc0da1e-671a-5b06-9c4c-1fe42b8a9188,personalized,2026-03-05 20:00:45+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,5f9e5085-115d-554f-b99e-385a40d338c7,control,2026-04-09 14:32:06+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,43a284ba-7432-5764-8833-a3ffba34d840,control,2026-03-07 09:54:14+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,30e03f51-1da4-5344-890e-f172a490ed29,simplified,2026-05-07 05:40:00+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,5ac7643b-221f-5974-a68d-7aab4b19d2c8,control,2026-04-14 12:10:49+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,fa92292d-09b6-520d-a446-98d86fd192be,personalized,2026-03-29 16:05:06+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,b043c489-da2d-5f55-b045-38f603862113,simplified,2026-04-06 13:08:01+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,e0080499-9f2a-50bf-b0c2-c5c10d28622a,simplified,2026-04-15 17:21:41+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,bfc0e569-fb5f-5369-9ee2-44e8ae9c08a2,simplified,2026-03-21 22:51:55+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,f669df2b-331d-5bd8-b64e-a276d438d43c,simplified,2026-03-23 21:34:47+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,a586b4c7-8f91-5028-a187-b9c9abd767b0,simplified,2026-04-01 21:17:39+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,3ae37617-7dac-5530-b4f5-8e07c9b2fb55,simplified,2026-03-21 20:11:42+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,b060aa56-a43e-56d9-8be0-c0a551a14404,simplified,2026-04-25 07:05:57+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,dbff3c79-8e72-59f9-ab2d-818bfab9f1eb,control,2026-03-11 03:55:05+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,5454059d-e54c-58f7-8e2d-8e92c2ca691e,control,2026-04-30 00:52:06+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,68e527c7-fcfb-5e88-a8c8-467b619a5f40,control,2026-03-28 01:09:40+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,cb10892f-10df-5f0b-a3e7-909ec50f4e5b,personalized,2026-04-11 17:23:06+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,affbe8b3-1d70-530c-8148-be0464dbad15,control,2026-03-14 21:14:35+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,ae9cef20-3b6d-5296-b799-db244da5c34c,control,2026-03-30 14:10:17+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,7d841597-c4d1-5eec-9906-07e2670511e3,control,2026-04-25 01:36:44+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,95d458a7-dad1-5e2a-89fb-88797952c539,control,2026-03-22 16:16:24+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,71753050-133a-5a67-90f0-bfd67fa06fc1,simplified,2026-03-13 03:02:54+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,6ae0e6b5-47d1-50c7-bfa7-71d8fd19e06b,personalized,2026-04-09 00:17:48+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,54698e0e-a336-519e-be12-0d516bb3dd49,control,2026-03-15 05:05:05+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,65189e62-dc02-55d6-80a3-f14379fd0d9e,personalized,2026-03-25 17:13:30+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,ab176b9e-1a5b-51aa-9d7f-e810acbf348c,simplified,2026-04-04 01:57:46+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,eb9abde3-b8a7-5280-9c50-99e248f1b70c,control,2026-04-11 22:08:28+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,a22820a4-5889-5ae5-9219-5b874971f6c4,control,2026-04-17 02:48:26+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,fc3694a1-735d-5589-9ec3-f18af6ae8336,control,2026-04-19 16:32:09+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,beb0a10a-972b-5ac8-935c-99dc9e95b71c,simplified,2026-05-01 06:08:20+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,610083ed-980c-59c2-80fc-2f7f84387c5f,simplified,2026-03-08 13:25:36+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,b7e7b4e3-abd9-5659-9b2c-e2eb3fe6aa7a,simplified,2026-03-29 00:00:28+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,e8bad04a-243f-55e6-b9aa-0578732ce5b6,control,2026-03-04 01:46:02+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,5b6396ec-9e4b-5806-9afc-d2fa83af54f8,personalized,2026-03-04 15:38:12+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,462f9d67-3ef8-503b-904a-06f8ec410ffc,control,2026-03-18 15:31:50+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,bd9c3927-dd83-5c95-85b3-7e764f67f830,control,2026-04-14 06:31:29+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,8842e7cf-bfbb-5536-a051-5abd4dd22ffe,simplified,2026-05-04 17:18:38+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,23cf96e9-450e-5165-bd45-9414ac234ecf,simplified,2026-04-26 08:59:02+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,19c21d65-061c-5354-9c25-a2128c99338e,control,2026-04-17 14:15:26+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,5e020f2b-8322-5400-805f-a455545be650,control,2026-04-26 16:38:20+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,cf1e1ec0-0013-58a2-80f7-dca73168f25b,control,2026-03-15 20:45:57+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,10195317-3c9e-51e7-8ae7-2a68fe4e3e10,control,2026-04-30 22:46:00+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,0d654ad4-9d57-504f-9a35-73110823cfff,personalized,2026-05-04 10:16:36+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,f009955d-a7bb-5abe-b3d7-5c75ebb0f112,simplified,2026-03-10 13:24:35+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,c1ac0b7f-8a1f-5c86-8b47-2c885a535cca,personalized,2026-04-05 10:14:48+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,a7d678de-41d5-5f1d-9a36-32605a3c7245,simplified,2026-04-30 06:32:29+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,c5711fc4-573b-521f-a18e-00eee98df265,simplified,2026-04-05 20:24:27+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,526f94a0-6c0a-505a-8bc0-29cf19db826f,personalized,2026-04-30 23:49:20+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,bc6ce150-ccb0-5c7b-9ec0-8bef31bfe357,control,2026-05-07 13:15:25+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,07f50eb2-d50e-5bca-9344-7a3c90ab8807,simplified,2026-04-05 18:02:38+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,f1f2c81d-f374-5f01-b313-487414a09913,simplified,2026-03-08 02:30:34+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,f9761c6c-d964-5d05-b7f5-ac33d3afa642,control,2026-03-27 11:07:36+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,9c039a06-200d-575b-994d-e8914c32774a,personalized,2026-03-18 20:20:05+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,5dc162a2-5a33-5f04-a4d6-735294418563,simplified,2026-04-05 17:08:03+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,0e76baff-6718-5c40-b2c9-ac64d76f50c6,simplified,2026-04-13 10:02:13+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,7aba2ed7-a4e1-53da-8c06-cf6baee7a5df,control,2026-04-05 00:12:55+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,2fde9ff3-dfad-5dea-9cad-c17ad65f5faa,simplified,2026-03-17 11:43:31+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,b00e73a4-a849-5776-8854-34fbbb45677e,personalized,2026-03-24 18:43:44+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,01e13131-5efa-596f-b2c0-47c3eca3326a,control,2026-04-19 21:17:47+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,4aadc9a0-0784-50a9-928e-d087374aa890,simplified,2026-03-05 20:41:01+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,a432c5ea-dfda-5a35-97ae-c76fce23dc0f,personalized,2026-03-18 18:32:11+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,adf2a242-8480-506f-ab42-2d327bc991ae,simplified,2026-05-04 13:43:01+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,4af43749-0d8f-5ab2-a1c9-776212269cf8,personalized,2026-03-10 20:12:13+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,07a1d4be-e635-5152-a3d4-5973836a63ee,personalized,2026-04-01 14:49:08+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,da51dc4d-7cf7-5ceb-b5fc-5a141dace1fa,control,2026-03-18 06:46:01+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
